,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,diff
7679,1607893603719:e3b4c8a7-eed5-407d-8bdf-27c21f1b0bfc,1607893603719:30b5853b-5610-415f-8059-a1fc7568ef4c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7680,1607893603719:e3b4c8a7-eed5-407d-8bdf-27c21f1b0bfc,1607893603719:30b5853b-5610-415f-8059-a1fc7568ef4c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7682,1607893603719:e3b4c8a7-eed5-407d-8bdf-27c21f1b0bfc,1607893603719:2e89d6e1-e632-4a02-8faa-d6c5dcddc9c2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7683,1607893603719:e3b4c8a7-eed5-407d-8bdf-27c21f1b0bfc,1607893603719:2e89d6e1-e632-4a02-8faa-d6c5dcddc9c2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7684,1607893603719:e3b4c8a7-eed5-407d-8bdf-27c21f1b0bfc,1607893603719:2e89d6e1-e632-4a02-8faa-d6c5dcddc9c2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7685,1607893603719:e3b4c8a7-eed5-407d-8bdf-27c21f1b0bfc,1607893603719:2e89d6e1-e632-4a02-8faa-d6c5dcddc9c2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7686,1607893603719:e3b4c8a7-eed5-407d-8bdf-27c21f1b0bfc,1607893603719:2e89d6e1-e632-4a02-8faa-d6c5dcddc9c2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7688,1607893603719:e3b4c8a7-eed5-407d-8bdf-27c21f1b0bfc,1607893603719:22bdbd4e-a5c6-4960-a1ba-3d2a9ce7dca0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7689,1607893603719:e3b4c8a7-eed5-407d-8bdf-27c21f1b0bfc,1607893603719:22bdbd4e-a5c6-4960-a1ba-3d2a9ce7dca0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7690,1607893603719:e3b4c8a7-eed5-407d-8bdf-27c21f1b0bfc,1607893603719:22bdbd4e-a5c6-4960-a1ba-3d2a9ce7dca0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7691,1607893603719:e3b4c8a7-eed5-407d-8bdf-27c21f1b0bfc,1607893603719:22bdbd4e-a5c6-4960-a1ba-3d2a9ce7dca0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7692,1607893603719:e3b4c8a7-eed5-407d-8bdf-27c21f1b0bfc,1607893603719:22bdbd4e-a5c6-4960-a1ba-3d2a9ce7dca0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7694,1607893603718:52e61fd1-2007-428d-b531-7248d67c5244,1607893603718:a6e49617-471d-493c-a6cd-7af046982b3e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7695,1607893603718:52e61fd1-2007-428d-b531-7248d67c5244,1607893603718:a6e49617-471d-493c-a6cd-7af046982b3e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7697,1607893603718:52e61fd1-2007-428d-b531-7248d67c5244,1607893603718:3eb3b6d6-c2dc-488b-9e00-b6d5215c2a48,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7698,1607893603718:52e61fd1-2007-428d-b531-7248d67c5244,1607893603718:3eb3b6d6-c2dc-488b-9e00-b6d5215c2a48,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7700,1607893603718:22c18b82-e4d3-4bc7-8f7f-d3094909ac1d,1607893603718:b4c1bf65-c2ad-49d4-83c1-2f95d7024abf,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7702,1607893603718:22c18b82-e4d3-4bc7-8f7f-d3094909ac1d,1607893603718:33f20cda-4636-4b6a-8d53-465acdaf61ad,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7703,1607893603718:22c18b82-e4d3-4bc7-8f7f-d3094909ac1d,1607893603718:33f20cda-4636-4b6a-8d53-465acdaf61ad,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7705,1607893603718:22c18b82-e4d3-4bc7-8f7f-d3094909ac1d,1607893603718:10d99627-7c61-4460-abe6-4d633595e947,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7706,1607893603718:22c18b82-e4d3-4bc7-8f7f-d3094909ac1d,1607893603718:10d99627-7c61-4460-abe6-4d633595e947,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7708,1607893603717:a6822c53-5bc5-4b9d-9ef7-4e7352bb0280,1607893603718:5870eafc-5f2d-480a-ab23-47de89006570,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7709,1607893603717:a6822c53-5bc5-4b9d-9ef7-4e7352bb0280,1607893603718:5870eafc-5f2d-480a-ab23-47de89006570,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7711,1607893603717:a6822c53-5bc5-4b9d-9ef7-4e7352bb0280,1607893603718:00c11800-5898-4097-8f97-93af5cf9b066,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7713,1607893603717:a6822c53-5bc5-4b9d-9ef7-4e7352bb0280,1607893603717:74a979cd-f42f-44f8-b9ad-d01d8683db3f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7714,1607893603717:a6822c53-5bc5-4b9d-9ef7-4e7352bb0280,1607893603717:74a979cd-f42f-44f8-b9ad-d01d8683db3f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7715,1607893603717:a6822c53-5bc5-4b9d-9ef7-4e7352bb0280,1607893603717:74a979cd-f42f-44f8-b9ad-d01d8683db3f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7716,1607893603717:a6822c53-5bc5-4b9d-9ef7-4e7352bb0280,1607893603717:74a979cd-f42f-44f8-b9ad-d01d8683db3f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7718,1607893603717:220195a5-f1a5-41c7-97d5-bdb3680cc4ba,1607893603717:97be76cb-2a3a-4d08-a2e9-89080eefad30,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7719,1607893603717:220195a5-f1a5-41c7-97d5-bdb3680cc4ba,1607893603717:97be76cb-2a3a-4d08-a2e9-89080eefad30,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7721,1607893603717:220195a5-f1a5-41c7-97d5-bdb3680cc4ba,1607893603717:1a96407f-2473-4151-9358-800e31986978,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7723,1607893603717:14c58484-44b3-4943-a399-7332085dbfd1,1607893603717:46b092d5-565c-40a1-9d26-655509e4b84f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7724,1607893603717:14c58484-44b3-4943-a399-7332085dbfd1,1607893603717:46b092d5-565c-40a1-9d26-655509e4b84f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7726,1607893603717:04881820-df0f-4a89-93b3-d844877c8697,1607893603717:ec577922-ab58-46b5-b617-400921c944a8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7727,1607893603717:04881820-df0f-4a89-93b3-d844877c8697,1607893603717:ec577922-ab58-46b5-b617-400921c944a8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7729,1607893603717:04881820-df0f-4a89-93b3-d844877c8697,1607893603717:ba5c1c52-af6c-42d9-8bdc-a282ee648ace,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7730,1607893603717:04881820-df0f-4a89-93b3-d844877c8697,1607893603717:ba5c1c52-af6c-42d9-8bdc-a282ee648ace,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7732,1607893603716:fceb8361-703b-4b77-a1d6-74de48ceece0,1607893603716:0054a680-03f6-4d8f-a279-d721ff4fb72e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7733,1607893603716:fceb8361-703b-4b77-a1d6-74de48ceece0,1607893603716:0054a680-03f6-4d8f-a279-d721ff4fb72e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7735,1607893603716:c4c41d66-d7aa-4227-a6a5-884910abc4d1,1607893603716:a2913d63-8b6a-45df-8283-e745cc039fbd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7736,1607893603716:c4c41d66-d7aa-4227-a6a5-884910abc4d1,1607893603716:a2913d63-8b6a-45df-8283-e745cc039fbd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7738,1607893603716:c4c41d66-d7aa-4227-a6a5-884910abc4d1,1607893603716:9e88845e-9232-45a0-a8ad-c1d5e517afbd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7739,1607893603716:c4c41d66-d7aa-4227-a6a5-884910abc4d1,1607893603716:9e88845e-9232-45a0-a8ad-c1d5e517afbd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7741,1607893603716:686b466d-91d2-4005-93c6-66a4bd566d67,1607893603716:a58ca7cb-4fff-4b45-bdec-b78c73f2442b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7742,1607893603716:686b466d-91d2-4005-93c6-66a4bd566d67,1607893603716:a58ca7cb-4fff-4b45-bdec-b78c73f2442b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7744,1607893603716:593fcf1d-7b9d-45b6-9612-4923dcb13e2d,1607893603716:047d7e57-96c8-457e-b7c7-5a90cdcf1026,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7745,1607893603716:593fcf1d-7b9d-45b6-9612-4923dcb13e2d,1607893603716:047d7e57-96c8-457e-b7c7-5a90cdcf1026,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7747,1607893603715:c9307ad5-5358-4eb1-82c1-cb86d6ae7b64,1607893603715:752b70d6-e688-45a6-b752-39ee40baa3ca,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7748,1607893603715:c9307ad5-5358-4eb1-82c1-cb86d6ae7b64,1607893603715:752b70d6-e688-45a6-b752-39ee40baa3ca,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7749,1607893603715:c9307ad5-5358-4eb1-82c1-cb86d6ae7b64,1607893603715:752b70d6-e688-45a6-b752-39ee40baa3ca,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7750,1607893603715:c9307ad5-5358-4eb1-82c1-cb86d6ae7b64,1607893603715:752b70d6-e688-45a6-b752-39ee40baa3ca,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7752,1607893603715:c9307ad5-5358-4eb1-82c1-cb86d6ae7b64,1607893603715:730c51c7-cb3a-4b66-aeae-d217f757f879,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7754,1607893603715:c9307ad5-5358-4eb1-82c1-cb86d6ae7b64,1607893603715:14c486ca-ea0f-40ab-a912-94dda64e7e2d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7755,1607893603715:c9307ad5-5358-4eb1-82c1-cb86d6ae7b64,1607893603715:14c486ca-ea0f-40ab-a912-94dda64e7e2d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7757,1607893603715:9342e78f-972f-4fdd-a387-8b49e3d7d877,1607893603715:5b182c1a-ac79-414f-869f-4282a3d67044,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7758,1607893603715:9342e78f-972f-4fdd-a387-8b49e3d7d877,1607893603715:5b182c1a-ac79-414f-869f-4282a3d67044,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7760,1607893603715:008d736d-58c0-4589-86d6-2ce1f97bd17d,1607893603715:43dc0c22-9c84-4fb8-bb1c-9c1f17a36102,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7761,1607893603715:008d736d-58c0-4589-86d6-2ce1f97bd17d,1607893603715:43dc0c22-9c84-4fb8-bb1c-9c1f17a36102,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7763,1607893603714:ce4cb559-933a-4afa-8b43-f3ade529da39,1607893603714:45b52156-63f3-4d01-a7f5-f874daf3c8f4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7764,1607893603714:ce4cb559-933a-4afa-8b43-f3ade529da39,1607893603714:45b52156-63f3-4d01-a7f5-f874daf3c8f4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7766,1607893603714:ce4cb559-933a-4afa-8b43-f3ade529da39,1607893603714:1b7d05ba-02b0-444e-be43-b8cfc495ce93,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7767,1607893603714:ce4cb559-933a-4afa-8b43-f3ade529da39,1607893603714:1b7d05ba-02b0-444e-be43-b8cfc495ce93,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7768,1607893603714:ce4cb559-933a-4afa-8b43-f3ade529da39,1607893603714:1b7d05ba-02b0-444e-be43-b8cfc495ce93,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7769,1607893603714:ce4cb559-933a-4afa-8b43-f3ade529da39,1607893603714:1b7d05ba-02b0-444e-be43-b8cfc495ce93,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7770,1607893603714:ce4cb559-933a-4afa-8b43-f3ade529da39,1607893603714:1b7d05ba-02b0-444e-be43-b8cfc495ce93,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7772,1607893603712:a6dd5f2e-bda6-47cc-923d-e6f65887e0f4,1607893603712:54bf4406-7909-4cd2-87a5-325f9abc2765,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7773,1607893603712:a6dd5f2e-bda6-47cc-923d-e6f65887e0f4,1607893603712:54bf4406-7909-4cd2-87a5-325f9abc2765,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7775,1607893603712:1d2a4303-6e8a-4175-98ea-e7b4974274dd,1607893603712:f7c45044-cc73-45b5-93f0-1eb3197e566f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7776,1607893603712:1d2a4303-6e8a-4175-98ea-e7b4974274dd,1607893603712:f7c45044-cc73-45b5-93f0-1eb3197e566f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7778,1607893603712:07821236-e246-483c-bd83-accf8136dac8,1607893603712:f6cf971b-0b4d-414e-a000-bb7915fcc9e1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7779,1607893603712:07821236-e246-483c-bd83-accf8136dac8,1607893603712:f6cf971b-0b4d-414e-a000-bb7915fcc9e1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7781,1607893603712:00724def-d1ba-4282-aa36-209b2705b9cc,1607893603713:76ac4467-19cb-4dc7-9776-4a6dc9c14235,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7782,1607893603712:00724def-d1ba-4282-aa36-209b2705b9cc,1607893603713:76ac4467-19cb-4dc7-9776-4a6dc9c14235,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7783,1607893603712:00724def-d1ba-4282-aa36-209b2705b9cc,1607893603713:76ac4467-19cb-4dc7-9776-4a6dc9c14235,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7784,1607893603712:00724def-d1ba-4282-aa36-209b2705b9cc,1607893603713:76ac4467-19cb-4dc7-9776-4a6dc9c14235,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7785,1607893603712:00724def-d1ba-4282-aa36-209b2705b9cc,1607893603713:76ac4467-19cb-4dc7-9776-4a6dc9c14235,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7787,1607893603712:00724def-d1ba-4282-aa36-209b2705b9cc,1607893603713:3816eba6-c04f-48e4-b193-6a70c5eab5ba,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7788,1607893603712:00724def-d1ba-4282-aa36-209b2705b9cc,1607893603713:3816eba6-c04f-48e4-b193-6a70c5eab5ba,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7790,1607893603711:5baa33f4-5308-4c15-a962-f3ce5b583dd2,1607893603711:34babbba-b58e-4b99-934f-f0e1b172c4d7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7791,1607893603711:5baa33f4-5308-4c15-a962-f3ce5b583dd2,1607893603711:34babbba-b58e-4b99-934f-f0e1b172c4d7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7793,1607893603711:5baa33f4-5308-4c15-a962-f3ce5b583dd2,1607893603711:2824fc9a-76af-4acb-aa8c-f8703f9dae8f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7795,1607893603711:2c29226e-13ef-4d1d-ac70-7c1cf3b67ee3,1607893603711:cd35f320-824a-48d3-9e67-9ef6743dd3bc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7797,1607893603711:2c29226e-13ef-4d1d-ac70-7c1cf3b67ee3,1607893603711:37effb6c-11c0-47ff-9e57-896d964f563d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7798,1607893603711:2c29226e-13ef-4d1d-ac70-7c1cf3b67ee3,1607893603711:37effb6c-11c0-47ff-9e57-896d964f563d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7800,1607893603710:ee373da3-7ba0-415d-a13e-8c0fee244add,1607893603710:48b1640b-75e9-43ba-b533-26c4c2a09ec8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7801,1607893603710:ee373da3-7ba0-415d-a13e-8c0fee244add,1607893603710:48b1640b-75e9-43ba-b533-26c4c2a09ec8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7803,1607893603710:e638fa8a-c6db-49f3-9dc7-a3621cdd925f,1607893603710:22a5a861-196a-459d-b4ab-ef0f2c3ff1d7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7804,1607893603710:e638fa8a-c6db-49f3-9dc7-a3621cdd925f,1607893603710:22a5a861-196a-459d-b4ab-ef0f2c3ff1d7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7806,1607893603710:e20557c2-b1e0-4f8d-9025-c85a7b674606,1607893603711:40ce12de-9d85-441e-ac8a-b61c40af3258,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7807,1607893603710:e20557c2-b1e0-4f8d-9025-c85a7b674606,1607893603711:40ce12de-9d85-441e-ac8a-b61c40af3258,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7809,1607893603710:e20557c2-b1e0-4f8d-9025-c85a7b674606,1607893603710:f3b71a37-e201-4176-ba39-fa9e70094ed1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7810,1607893603710:e20557c2-b1e0-4f8d-9025-c85a7b674606,1607893603710:f3b71a37-e201-4176-ba39-fa9e70094ed1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7811,1607893603710:e20557c2-b1e0-4f8d-9025-c85a7b674606,1607893603710:f3b71a37-e201-4176-ba39-fa9e70094ed1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7812,1607893603710:e20557c2-b1e0-4f8d-9025-c85a7b674606,1607893603710:f3b71a37-e201-4176-ba39-fa9e70094ed1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7813,1607893603710:e20557c2-b1e0-4f8d-9025-c85a7b674606,1607893603710:f3b71a37-e201-4176-ba39-fa9e70094ed1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7815,1607893603710:14da5155-559a-4e90-a26b-1ea5e4f3b441,1607893603710:3c5b5f42-d191-4d6a-a876-29ce0a9d1ec3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7816,1607893603710:14da5155-559a-4e90-a26b-1ea5e4f3b441,1607893603710:3c5b5f42-d191-4d6a-a876-29ce0a9d1ec3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7818,1607893603709:fcee5625-6565-4750-8cb2-6106b7ba89db,1607893603710:5d04125d-a26d-4c93-93bf-0c686e9796b1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7819,1607893603709:fcee5625-6565-4750-8cb2-6106b7ba89db,1607893603710:5d04125d-a26d-4c93-93bf-0c686e9796b1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7821,1607893603709:fcee5625-6565-4750-8cb2-6106b7ba89db,1607893603709:4dcd29e3-f636-4f5f-b557-e7e4e6ac210b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7823,1607893603709:bd0e494b-edd8-4dc1-9787-29a4f015f483,1607893603709:4beb6615-2cf1-4d50-b9fa-bd69cc7a9d71,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
