,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,calledMethod,diff
2037,1607893176078:b9cc63c2-3799-4461-b68d-80c6f50ccfd4,1607893176078:f88c3915-fda4-4625-912e-7a4a7b3db7f5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2048,1607893176076:4cb5353b-aee8-4fc2-8f81-f822e40943be,1607893176076:6deb1335-900b-4d81-9548-6d913e2f9ed7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2063,1607893176073:5c32bbd8-4afc-479d-8a19-6478f2c1ebb4,1607893176073:3ac092b1-b202-4206-80ee-acd24c5763dd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2065,1607893176073:4db0c551-21be-4a87-8b52-b37d1a97cd00,1607893176073:6b554d3f-ba42-40c7-b8bc-3aa8a8ac7e36,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2069,1607893176073:1c477717-9dd1-4566-8593-e1c226e40efe,1607893176073:b5c48a1e-2101-41c1-98a3-52cde4e89967,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2071,1607893176072:e68f5d23-2358-458f-945c-4f56131b9ad9,1607893176072:f77b4031-43f6-4f35-bb5b-48810b180365,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2080,1607893176071:17af9b32-359b-436f-9d92-b4ab8f5d4272,1607893176071:e2fa4747-0b49-4c34-b721-52a4d0612a47,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2087,1607893176070:82abe264-1da1-498d-b188-5fea61fb559e,1607893176070:71c34381-8db3-4bfb-b926-afc81fd0de5d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2100,1607893176067:ddb8a8ea-cb3a-42e7-9505-ea137dee6d4e,1607893176067:95a5823b-370a-42d6-a37f-9b38ebc9e8ad,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2103,1607893176067:4c528ca2-0ea6-4694-ad0f-b7b451c125c8,1607893176067:ce5f12ef-aa87-4974-852d-a1f93b330dc5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2108,1607893176066:097ee7ae-7935-48a5-97c9-d161243d20cc,1607893176066:e6efdf4c-9b01-41e4-be7d-6c5aff4ad963,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2115,1607893176065:2198b1ac-6644-480b-bcd6-cbff4248fc72,1607893176065:6848357a-0c74-4608-94d4-22fa67ec63f7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2127,1607893176062:7c74be9e-1d08-4fc0-b96d-b402383b4b8c,1607893176062:19664569-dc24-4a84-aeff-4706e9a508f7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2131,1607893176061:af88fb8b-2478-4dcf-8b6b-a991a5a2f200,1607893176061:c241c948-05be-41e6-bfb9-2bb6664264a1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2138,1607893176060:802f6ddb-18de-4975-9969-64945a28fc73,1607893176060:715e5b1a-f0e5-4501-9782-573872d64cb0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2140,1607893176060:21528bf4-5596-46cf-b45a-e01afd0aa829,1607893176060:b681d21d-1d99-40fe-978b-dc1a3fefccf4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2144,1607893176059:3a5c69d8-f163-4a90-9f2a-a85d124801d2,1607893176059:ef6d8cfa-1e33-4e00-8108-3af6f2d5c353,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2146,1607893176058:e6c9b5d0-a1e5-43f9-94e0-81c3cc9f6a15,1607893176058:69c37241-27bf-47ae-8242-491c6169c235,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2149,1607893176058:a5069945-cdc2-465f-a2a7-022338f69a84,1607893176058:8c5ab98f-47ff-416c-873a-d4bdd54c4ea3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2154,1607893176057:7670e6fe-9ee2-4a2a-989b-2ecf8cca2687,1607893176057:6fc255fa-390c-4204-a64d-40cc64caeefe,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2163,1607893176055:c700e67b-3ae5-4af5-9834-227842204f89,1607893176055:7a807b61-5176-42d5-9aad-694e109f21b2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2166,1607893176055:6bad12e2-fbd2-444c-89be-2408456b42be,1607893176055:e3115b97-9a19-481b-9dac-8a24b9308f5d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2168,1607893176055:5403cffb-6c77-4832-b29a-31352a19a2f6,1607893176055:d8361da1-81b2-4cab-8ec8-583e1ca7a00a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2175,1607893176053:c3077a5d-3667-442b-b290-e648704cfcbf,1607893176053:aff5dbd0-d972-4811-832e-256ce02ea8f7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2179,1607893176053:3bad4e80-6a74-45fb-9dbf-e40f3fb0914f,1607893176053:70ea9288-d1c2-49d3-8ae6-4d47676a401d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2187,1607893176052:5732d9b7-0f2e-4e7b-a5c5-aff1cbfea506,1607893176052:b76356bf-87ef-4009-86ec-03199c1f0076,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2190,1607893176052:1360d21a-9d02-4945-8151-b9aa8e553ad0,1607893176052:c19ef7c6-9b9f-4ef4-8a44-3a90a97333ae,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2198,1607893176050:f889b41f-ea0b-4f9f-804b-e0477ca0a904,1607893176050:496f171c-20e1-4618-967c-e520630e7f07,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2200,1607893176050:0b016629-0ab1-4942-ba50-b2622c49ecfb,1607893176050:ea1ec6c0-e63e-43a7-b1cf-6b6abd9ef7a6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2206,1607893176049:278e571f-ddc4-4f6e-9344-74698ec1e0e5,1607893176049:68a8e615-6f32-4fcc-b773-cf5d8e3238c3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2210,1607893176048:856d78dc-b41f-4e5b-99fa-af57296ce6bd,1607893176048:46ecdaa9-42d3-4267-bf8f-c03ba4cd8249,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2212,1607893176048:49e0bfba-065b-4d23-ba7c-305dba6df05f,1607893176048:20d5d7dc-b0a5-406a-9c83-9e990a22b652,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2216,1607893176047:2ce6bce4-57d9-4f7a-81c4-16fb36fad814,1607893176047:8b9c535b-7b4e-4b45-b0da-31c36dadc49c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2218,1607893176047:2b96b47e-6913-49e4-9bd7-0e81b6fb2b7f,1607893176047:dab3bb28-8ba1-4a4f-bbaa-c468441d51a3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2222,1607893176046:b7d0ac77-d18b-4337-91f9-2f61c43780d9,1607893176046:3b37d626-3840-4ba0-969c-df3c910737e4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2225,1607893176046:707b4766-55e8-48f4-a124-da797a3d7376,1607893176046:03ab7b02-dfb2-40fa-91fc-06d7d66c574f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2227,1607893176045:ebc8d7d7-e9ad-4b7b-a76e-558c02cb870e,1607893176045:4e14e45b-b5c8-4521-aabc-e2ce34f501eb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2230,1607893176045:7e458f88-1368-4812-b62c-4faf9a2ab39c,1607893176045:c52ec93b-c604-4071-b45d-ab597e7ac4fc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2234,1607893176044:38f386bc-1e7e-42c5-8140-52e561993c1a,1607893176044:acb6758e-2db2-42e3-8e19-30eda653b928,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2241,1607893176042:7569fb5b-2829-45a7-a601-b71cb687130b,1607893176042:b4c12877-403b-4173-be2a-666dbaa8258d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2254,1607893176038:946383a1-95b6-4921-89b5-3e41c6ee719f,1607893176038:b9cb32bd-345e-4ddb-8882-dd4650ac1941,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2258,1607893176037:8de553ed-3748-4335-86ce-b1f734b54094,1607893176037:c940177c-692b-4f0f-9d33-23bcb94f42b7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2265,1607893176035:83e0ee6a-1b5f-4858-a530-7503cf322a33,1607893176035:ed29ed26-dea8-413b-a1df-be1ebb0fc2e2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2269,1607893176034:0c79e88e-18d3-46a9-9292-d161a06e5122,1607893176034:5a5be189-dca5-4064-bfa1-6c09d8a78e31,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2275,1607893176032:66e93c9b-87e7-4efe-a4b8-d81afed087d2,1607893176032:785de49b-f637-452c-a62c-f4130ebed296,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2282,1607893176031:7407bf2c-717b-46ee-8ce1-2905c0cd1dfe,1607893176031:639d3c12-9fb8-4b01-a7e6-7695b43850ec,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2283,1607893176031:7407bf2c-717b-46ee-8ce1-2905c0cd1dfe,1607893176031:639d3c12-9fb8-4b01-a7e6-7695b43850ec,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""clear""",No
2284,1607893176031:7407bf2c-717b-46ee-8ce1-2905c0cd1dfe,1607893176031:639d3c12-9fb8-4b01-a7e6-7695b43850ec,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""clear""",No
2289,1607893176030:398da51f-d8fb-40ce-b5b2-fa1909fc78f9,1607893176030:c96983e7-1cd0-4194-bbed-05a7f952372c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2293,1607893176029:408bab0c-bdd9-4d02-b2b2-5f4ddfa3b6a1,1607893176029:efee6763-5afa-4d5a-a212-964c25206b86,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2297,1607893176028:ee3dd381-052a-4062-8ec1-00c5793ac642,1607893176028:fa60fcb6-10d3-4865-849f-9c0be7225068,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2309,1607893176025:d8b5437e-f32b-4ac5-8f04-6e378dfe21a8,1607893176025:7269e35a-0812-4180-a116-7cd1ba3f2b15,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2311,1607893176025:a7c28c22-bcb6-4b1e-9b20-6c45399a0241,1607893176025:f10cc8c7-d691-4ad1-8e0e-0696eaab78d0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2314,1607893176025:64563cfb-9122-488f-ad18-9778fba9a7c8,1607893176026:8efcb2d5-0831-4f73-b50b-8558b734dbf2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2320,1607893176023:030b22fe-f18e-45ca-b4d1-037784139585,1607893176023:c563e94e-b806-4889-b7b5-338933b0e2b9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2325,1607893176021:d2a746fb-60b3-45ef-a599-e2e5ddde769b,1607893176021:00022589-8823-4bec-ab61-8074270020ae,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2333,1607893176019:62f9b2bb-23ff-46a2-962a-5b5f83dbe727,1607893176019:2a4c749d-8972-4c35-9f54-c1bd13c38fec,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2335,1607893176019:3d3f76dd-ad52-4aa1-950c-7a96536bd605,1607893176019:9259366f-2090-47fa-8e82-14f32ba3644c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2337,1607893176019:1c6dec2e-41d3-45e2-9a3b-6dd8c5d4e09c,1607893176019:81036f54-de36-49d6-8bd5-2c18263aa280,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2339,1607893176018:5a51dc08-d552-4ec3-8dd3-8075d53212fe,1607893176018:be0ea31c-9bfb-47a4-8fb6-efed2884e6b2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2343,1607893176018:3b56a78a-4a02-4a5d-a9be-39bbcb2959d1,1607893176018:cab63d22-38b7-4d53-a80d-4ac7c1be5ea4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
2344,1607893176018:3b56a78a-4a02-4a5d-a9be-39bbcb2959d1,1607893176018:cab63d22-38b7-4d53-a80d-4ac7c1be5ea4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""clear""",No
2345,1607893176018:3b56a78a-4a02-4a5d-a9be-39bbcb2959d1,1607893176018:cab63d22-38b7-4d53-a80d-4ac7c1be5ea4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""clear""",No
2356,1607893176015:6275d517-e4cb-4a7e-82f3-f5c5175a4b34,1607893176015:a4ee78b7-383e-45d6-becc-e7b0a72a85dc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
